Date	Time	Document ID	URL	Input Name	Keywords	Information Type	Source Type	Source Name	Source Domain	Content Type	Author Name	Author Handle	Title	Opening Text	Hit Sentence	Image	Hashtags	Links	Country	Region	State	City	Language	Sentiment	Keyphrases	Reach	Global Reach	National Reach	Local Reach	AVE	Social Echo	Editorial Echo	Engagement	Shares	Quotes	Likes	Replies	Reposts	Comments	Reactions	Views	Estimated Views	Document Tags	Custom Categories	Custom Fields
2024-12-23	16:00	"""1734958830000_L9lx7Svc8qgK27OI48xv_npLQaAA"""	https://twitter.com/AWQAF_KSA/statuses/1871179074468561197	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		تمكينًا للواقفين، وتسريعًا للتحول الرقمي في القطاع الوقفي؛ يُمكن للواقفين استكمال تسجيل أوقافهم عبر خدمة تسجيل الوقف بعد توثيقها في وزارة ال ...		https://pbs.twimg.com/media/GffDb2NWEAAoU7P.jpg	#الهيئة_العامة_للأوقاف	"""https://www.awqaf.gov.sa/ar/services/endowment-registration"";""https://x.com/AWQAF_KSA/status/1871179074468561197/photo/1"""	Saudi Arabia				Arabic	neutral		172958				1,599.86			35	9		20	2	9		24	136933				
2024-12-23	13:12	"""1734948763000_cBxAgD-gc5kldYJbHbF3I9iH95kA"""	https://twitter.com/AWQAF_KSA/statuses/1871136846924992837	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Repost	الهيئة العامة للأوقاف	@awqaf_ksa		"RT @AWQAFRIYADAH: تنطلق منصة ""رَاد""، كمبادرة رائدة في تطوير رأس المال البشري في القطاع الوقفي. انضموا إلينا اليوم وكونوا جزءًا من مستقبل الو ..."			#منصة_رَادَ		Saudi Arabia				Arabic	neutral		172953				1,599.82															
2024-12-22	19:00	"""1734883238000_6ZJZAchGSa2ZsRiGmbUtkkBdA8AA"""	https://twitter.com/AWQAF_KSA/statuses/1870862018258809218	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Repost	الهيئة العامة للأوقاف	@awqaf_ksa		RT @AWQAFRIYADAH: الأوقاف إرثٌ ديني عظيم تحمل في طياتها قوة اقتصادية تسهم في تعزيز الناتج المحلي، وخلق فرص العمل، بما ينعكس إيجاباً على التن ...			#مركز_ريادة	"""https://x.com/AWQAFRIYADAH/status/1870861969416134998/photo/1"""	Saudi Arabia				Arabic	positive	اقتصادية تسهم;ديني عظيم	172929				1,599.59															
2024-12-20	13:00	"""1734688823000__TAxA1ITUHi_nfKrGSe8qIkMr_8A"""	https://twitter.com/AWQAF_KSA/statuses/1870046579689693677	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		حوكمة استثمار الأوقاف، تعزز تحقيق مبادئ الشفافية والرقابة، وقيم النزاهة، تعرّف على أفضل ممارسات حوكمة استثمار الأوقاف من خلال مجلس النظارة. ...		https://pbs.twimg.com/media/GfO9b-zX0AAU7pF.jpg	#الهيئة_العامة_للأوقاف;#معلومة_وقفية	"""https://x.com/AWQAF_KSA/status/1870046579689693677/photo/1"""	Saudi Arabia				Arabic	positive		172927				1,599.57			16	3		12	1	3		12	3016				
2024-12-17	17:03	"""1734444220000_aeR18TR7Ehh6QYbCptDNmkubXQkA"""	https://twitter.com/AWQAF_KSA/statuses/1869020643003716034	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Repost	الهيئة العامة للأوقاف	@awqaf_ksa		RT @AWQAFRIYADAH: في إطار دور #مركز_ريادة؛ الذراع المعرفي لـ #الهيئة_العامة_للأوقاف وبالتعاون مع @JadwaInvestment، نقدم لكم ورقة بحثية بعنوا ...			#الهيئة_العامة_للأوقاف;#مركز_ريادة	"""https://digitalcms.awqaf.gov.sa/sites/default/files/2024-12/%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%AB%D9%85%D8%A7%D8%B1%20%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D8%AF%D8%A7%D9%85%20%D9%84%D9%84%D9%82%D8%B7%D8%A7%D8%B9%20%D8%A7%D9%84%D9%88%D9%82%D9%81%D9%8A%20%D8%AA%D8%AD%D8%AF%D9%8A%D8%A7%D8%AA%20%D9%88%D8%AD%D9%84%D9%88%D9%84_0.pdf?_gl=1*cozp8j*_ga*OTI2MDY5OTcyLjE2MjYxNzEyNzQ.*_ga_CS4JCPY2T5*MTczNDM0MzQwNS4yOC4wLjE3MzQzNDU3NTQuMC4wLjk2NTcyODU5NQ"""	Saudi Arabia				Arabic	neutral	الوقفي تحديات;بحثية بعنوان	172902				1,599.34															
2024-12-19	16:00	"""1734613221000_VIjkVUxAdgdxboq9NT9quzNxqrUA"""	https://twitter.com/AWQAF_KSA/statuses/1869729485160902868	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		حفظًا لحقوق الواقف وحمايةً للوقف؛ بادر بتسجيل وقفك عبر خدمة تسجيل الوقف، واستفد من كافة الخدمات الإلكترونية المتاحة. #الهيئة_العامة_للأوقاف ...		https://pbs.twimg.com/media/GfKdCpNWgAAbXJo.jpg	#الهيئة_العامة_للأوقاف	"""https://www.awqaf.gov.sa/ar/services/endowment-registration"";""https://x.com/AWQAF_KSA/status/1869729485160902868/photo/1"""	Saudi Arabia				Arabic	neutral		172891				1,599.24			36	9		22	2	9		25	147253				
2024-12-18	17:57	"""1734533852000_9MDQs5B5LFhtiDvt2oERGv3inkoA"""	https://twitter.com/AWQAF_KSA/statuses/1869396585165300121	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		في #اليوم_العالمي_للغة_العربية، نحتفي بلغة تنبض بالحضارة والأصالة، ورمز فصاحة الكلمة وعمق العطاء. #الهيئة_العامة_للأوقاف https://t.co/dyTBJN ...		https://pbs.twimg.com/media/GfFuO8yWcAAkWGh.jpg	#الهيئة_العامة_للأوقاف;#اليوم_العالمي_للغة_العربية	"""https://x.com/AWQAF_KSA/status/1869396585165300121/photo/1"""	Saudi Arabia				Arabic	positive		172864				1,598.99			22	8		13		8		14	2405				
2024-12-16	19:29	"""1734366546000_MDTr-RyCnUng3izDDzkJE9ahGxMA"""	https://twitter.com/AWQAF_KSA/statuses/1868694852126609711	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		مستعرضًا أبرز المستجدات وعددًا من الموضوعات.. معالي وزير المالية رئيس مجلس إدارة #الهيئة_العامة_للأوقاف أ. محمد الجدعان يرأس اجتماع مجلس الإ ...			#الهيئة_العامة_للأوقاف	"""https://www.awqaf.gov.sa/ar/media-center/news/d9093ef7-7827-4d97-a163-453f021ccafe"""	Saudi Arabia				Arabic	neutral	والثلاثين بحضور	172854				1,598.90			25	7		17	1	7		17	4219				
2024-12-18	19:01	"""1734537694000_xwpII9oHp9DWy_IhY3B7sUfilzQA"""	https://twitter.com/AWQAF_KSA/statuses/1869412702579470764	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Repost	الهيئة العامة للأوقاف	@awqaf_ksa		RT @AWQAFRIYADAH: قطاع الأوقاف في المملكة: دعامة تنموية ذات أفق استثماري طويل الأمد. #مركز_ريادة https://t.co/yDlq6s2294		https://pbs.twimg.com/media/GfFvAzLXQAAwxGh.jpg	#مركز_ريادة	"""https://x.com/AWQAFRIYADAH/status/1869397400965501427/photo/1"""	Saudi Arabia				Arabic	neutral	تنموية ذات	172844				1,598.81															
2024-12-11	19:21	"""1733934083000_UNl24qsX1XJOx201RZA7Oy0iAkEA"""	https://twitter.com/AWQAF_KSA/statuses/1866880973687664689	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Repost	الهيئة العامة للأوقاف	@awqaf_ksa		RT @EmadAlkharashi: أبارك لمقام خادم الحرمين الشريفين، وسمو ولي العهد-حفظهما الله-الإنجازات التي تشهدها المملكة وترسخ من مكانتها عالمياً، وف ...			#أهلًا_بالعالم;#السعودية34;#رؤية_السعودية_2030;#معًا_ننمو	"""https://twitter.com/spagov/status/1866872905641889801"""	Saudi Arabia				Arabic	positive	أكثر ازدهاراً;الحرمين	172805				1,598.45															
2024-12-11	19:12	"""1733933526000_fA0G_3vEYIyYB20KDVMC8l9IMFoA"""	https://twitter.com/AWQAF_KSA/statuses/1866878638421053948	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Repost	الهيئة العامة للأوقاف	@awqaf_ksa		"RT @spagov: سمو #ولي_العهد: ""نحن لا نحلم .. نحن نفكر في واقع يتحقق"". #السعودية34 | #أهلاً_بالعالم #معًا_ننمو #واس https://t.co/Mbp9i531lO"		https://pbs.twimg.com/media/Geh6eLhW8AA1A3U.jpg	#أهلاً_بالعالم;#السعودية34;#معًا_ننمو;#واس;#ولي_العهد	"""https://x.com/spagov/status/1866876848774255097/photo/1"""	Saudi Arabia				Arabic	neutral	سمو	172805				1,598.45															
2024-12-11	19:04	"""1733933099000_EmCX4NRvZBkUwqkqhGkO-zdx_kAA"""	https://twitter.com/AWQAF_KSA/statuses/1866876846316367919	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		يمثل إعلان المملكة باستضافة كأس العالم 2034 تأكيدًا لما وصلت له المملكة من مكانة إقليمية وعالمية، وخطوة محورية تنسجم مع مستهدفات رؤية المملك ...		https://pbs.twimg.com/media/Geh6g2_WMAAqX8I.jpg	#أهلاً_بالعالم;#السعودية34;#معًا_ننمو	"""https://x.com/AWQAF_KSA/status/1866876846316367919/photo/1"""	Saudi Arabia				Arabic	positive		172805				1,598.45			44	22		20	1	22		21	5838				
2024-12-11	19:01	"""1733932914000_HeLFCY7gDFyVLo6HNLIUI4raNx4A"""	https://twitter.com/AWQAF_KSA/statuses/1866876068625518643	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Repost	الهيئة العامة للأوقاف	@awqaf_ksa		"RT @Saudi2034bidAR: رسميًا: الاتحاد الدولي لكرة القدم ""فيفا"" يعلن فوز المملكة العربية السعودية باستضافة كأس العالم 2034 🏆🇸🇦 #أهلًا_بالعالم # ..."			#أهلًا_بالعالم;#السعودية34	"""https://x.com/Saudi2034bidAR/status/1866872706786005196/photo/1"""	Saudi Arabia				Arabic	neutral	الدولي لكرة;السعودية باستضافة	172805				1,598.45															
2024-12-10	19:51	"""1733849518000_UJmuzU5pk4JURoLLdssrI--vd7UA"""	https://twitter.com/AWQAF_KSA/statuses/1866526282290458702	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		يومٌ واحد يفصلنا بين الحلم وتحقيقه. #ترشح_السعودية2034 https://t.co/OROWk0gFw5		https://pbs.twimg.com/media/Gec7uggWcAEvOj4.jpg	#ترشح_السعودية2034	"""https://x.com/AWQAF_KSA/status/1866526282290458702/photo/1"""	Saudi Arabia				Arabic	neutral		172793				1,598.34			7	2		4	1	2		4	1944				
2024-12-11	14:06	"""1733915190000_ZCMr1LS7wONGTt-qE5Pl7NESlsEA"""	https://twitter.com/AWQAF_KSA/statuses/1866801728726917622	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		ساعات تفصلنا عن لحظة تاريخية 🇸🇦 #ترشح_السعودية2034 https://t.co/DFyrLwrPIq		https://pbs.twimg.com/media/Geg2RO8XMAAbYKc.jpg	#ترشح_السعودية2034	"""https://x.com/AWQAF_KSA/status/1866801728726917622/photo/1"""	Saudi Arabia				Arabic	neutral		172791				1,598.32			7	2		5		2		5	1983				
2024-12-10	18:48	"""1733845708000_sY1BbL_6H05q3ci2NZ84uXnNhzcA"""	https://twitter.com/AWQAF_KSA/statuses/1866510300855374150	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		... التقى صاحب السمو الملكي الأمير عبدالعزيز بن طلال آل سعود، أمين عام أوقاف طلال بن عبدالعزيز الخيرية، محافظ #الهيئة_العامة_للأوقاف أ. عماد ...		https://pbs.twimg.com/media/GectLg1XkAAGpVW.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1866510300855374150/photo/1"""	Saudi Arabia				Arabic	neutral	الخراشي;الملكي الأمير	172788				1,598.29			24	8		15	1	8		15	4526				
2024-12-10	18:00	"""1733842808000_wwCrSWXvQTu70gAriqma7aObs-cA"""	https://twitter.com/AWQAF_KSA/statuses/1866498135964676596	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		تسعى #الهيئة_العامة_للأوقاف إلى ضبط أعمال النظارة وتنظيمها بما يحقق مقصد الواقفين ويعزز الدور التنموي للقطاع الوقفي. https://t.co/T7l2vZx41M		https://pbs.twimg.com/media/GeciJ5kW8AA83D2.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1866498135964676596/photo/1"""	Saudi Arabia				Arabic	neutral	التنموي للقطاع	172788				1,598.29			44	4		27	1	4		39	1097665				
2024-12-13	13:00	"""1734084020000_siSU89cWfQgT8jPaG0Iti4QW0P0A"""	https://twitter.com/AWQAF_KSA/statuses/1867509854694150152	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		الحوكمة من الموضوعات المهمة لجميع أنواع الاستثمارات، تعرف على أفضل ممارسات حوكمة استثمار الأوقاف من خلال الناظر الفرد. #معلومة_وقفية #الهيئة ...		https://pbs.twimg.com/media/Geq6TJYWwAAkqCs.jpg	#الهيئة_العامة_للأوقاف;#معلومة_وقفية	"""https://x.com/AWQAF_KSA/status/1867509854694150152/photo/1"""	Saudi Arabia				Arabic	neutral	المهمة لجميع	172782				1,598.23			35	8		24	2	8		25	5262				
2024-12-06	13:00	"""1733479223000_tHpYBPH7Cr8mvxNDCcKTYI5tHJsA"""	https://twitter.com/AWQAF_KSA/statuses/1864973153593679932	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		الوقف المشترك نوع من الوقف يجمع بين الوقف العام الذي يستفيد منه الجميع، والوقف الخاص الموجه لفئة محددة، مما يعزز من شمولية الأثر، واستدامة ا ...		https://pbs.twimg.com/media/GeG3LtRW8AAHSvu.jpg	#الهيئة_العامة_للأوقاف;#معلومة_وقفية	"""https://x.com/AWQAF_KSA/status/1864973153593679932/photo/1"""	Saudi Arabia				Arabic	neutral	الخاص الموجه	172767				1,598.09			19	5		13	1	5		13	2603				
2024-12-12	18:16	"""1734016593000_g8fqAAoIV0fR21QirYHFVDK6icsA"""	https://twitter.com/AWQAF_KSA/statuses/1867227045186433460	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Repost	الهيئة العامة للأوقاف	@awqaf_ksa		"RT @AWQAFRIYADAH: شارك #مركز_ريادة في مؤتمر الأطراف السادس عشر لاتفاقية الأمم المتحدة لمكافحة التصحر #كوب16_الرياض، باستعراض ""مؤشر التميز ال ..."			#كوب16_الرياض;#مركز_ريادة	"""https://x.com/AWQAFRIYADAH/status/1867226572714885227/photo/1"""	Saudi Arabia				Arabic	positive	المتحدة لمكافحة	172759				1,598.02															
2024-12-03	15:58	"""1733230721000_L4EMt3SjLMWufvlGN-GqZs_RpmQA"""	https://twitter.com/AWQAF_KSA/statuses/1863930858651992092	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Repost	الهيئة العامة للأوقاف	@awqaf_ksa		RT @ZTC_Conference: مواضيع متنوعة بحضور وزراء ومسؤولين وخبراء محليين ودوليين في #مؤتمر_الزكاة_والضريبة_والجمارك.			#مؤتمر_الزكاة_والضريبة_والجمارك		Saudi Arabia				Arabic	neutral	متنوعة بحضور	172751				1,597.95															
2024-12-03	15:00	"""1733227222000_DQl0xhZ9ZPWVJYhldTGDnx54OdIA"""	https://twitter.com/AWQAF_KSA/statuses/1863916183126225365	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		تعمل #الهيئة_العامة_للأوقاف على تحسين البيئة التنظيمية للقطاع الوقفي، وحوكمته، وتطوير نماذج الإشراف والرقابة؛ بما يعزز جاذبية القطاع، ويبسّط ...		https://pbs.twimg.com/media/Gd3137YXMAAs6ju.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1863916183126225365/photo/1"""	Saudi Arabia				Arabic	positive	التنظيمية للقطاع	172745				1,597.89			103	8		67	1	8		94	2978308				
2024-12-04	20:20	"""1733332814000_YrXHHhfX5d-jzuQsWKPnJr7v91EA"""	https://twitter.com/AWQAF_KSA/statuses/1864359066698473722	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		... ضمن مؤتمر #كوب16_الرياض #الهيئة_العامة_للأوقاف توقع اتفاقية شراكة مع مؤسسة سقاية الأهلية، بهدف دعم تأسيس وتشغيل مبادرة توفير الريانات ال ...		https://pbs.twimg.com/media/Gd-Iq08WoAEPVMR.jpg	#الهيئة_العامة_للأوقاف;#كوب16_الرياض	"""https://x.com/AWQAF_KSA/status/1864359066698473722/photo/1"""	Saudi Arabia				Arabic	neutral	الوقفية بقيمة;ضيوف الرحمن;مكة	172742				1,597.86			14	5		6	1	5		8	2982				
2024-12-09	18:48	"""1733759307000_4RJGNEu1ageqnhZiKX-5Kc1lIfQA"""	https://twitter.com/AWQAF_KSA/statuses/1866147909315547338	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Repost	الهيئة العامة للأوقاف	@awqaf_ksa		RT @AWQAFRIYADAH: يسر #مركز_ريادة، الذراع المعرفي والتمكيني لـ #الهيئة_العامة_للأوقاف، دعوتكم للمشاركة في استبانة تهدف إلى تحديد الاحتياجات ...			#الهيئة_العامة_للأوقاف;#مركز_ريادة	"""https://x.com/AWQAFRIYADAH/status/1866147731527381424/photo/1"""	Saudi Arabia				Arabic	neutral	التدريبية للعاملين	172741				1,597.85															
2024-12-09	18:01	"""1733756491000_P7-SkxzWFva_1igPD7fB4QWQ6kIA"""	https://twitter.com/AWQAF_KSA/statuses/1866136097559838853	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		تحرص المملكة على نشر الوعي بآثار الفساد وأخطاره، وتعزيز ثقافة الرقابة الذاتية، ومكافحة الفساد بشتى صوره ومظاهره، وترسيخ قيم الشفافية والنزاه ...		https://pbs.twimg.com/media/GeXY4NBXIAAjLEV.jpg	#الهيئة_العامة_للأوقاف;#اليوم_الدولي_لمكافحة_الفساد	"""https://x.com/AWQAF_KSA/status/1866136097559838853/photo/1"""	Saudi Arabia				Arabic	positive		172741				1,597.85			75	25		48	1	25		49	17618				
2024-12-05	16:03	"""1733403794000_T9rsO1zI6kSJOSV-kz703yht47wA"""	https://twitter.com/AWQAF_KSA/statuses/1864656781013647754	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		حصلت #الهيئة_العامة_للأوقاف على الجائزة الوطنية للعمل التطوعي، عن فئة القطاع الحكومي في مسار تفعيل العمل التطوعي لعام 2024م. #كوب16_الرياض h ...		https://pbs.twimg.com/media/GeCXcolWYAAafkW.jpg	#الهيئة_العامة_للأوقاف;#كوب16_الرياض	"""https://x.com/AWQAF_KSA/status/1864656781013647754/photo/1"""	Saudi Arabia				Arabic	neutral	التطوعي لعام;الوطنية للعمل	172713				1,597.60			83	25	2	44	4	23		54	1992393				
2024-12-05	15:13	"""1733400791000_KEVuS5i8zyAV-737Keygdqusn7IA"""	https://twitter.com/AWQAF_KSA/statuses/1864644182230671454	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		ساعة تطوع من وقتك، يبقى أثرها مستدام في #اليوم_العالمي_للتطوع، ساهم بوقتك ومهاراتك اليوم، لتترك بصمة تدوم. https://t.co/7nK2WSs6oY #الهيئة_ا ...			#الهيئة_العامة_للأوقاف;#اليوم_العالمي_للتطوع	"""https://nvg.gov.sa/"""	Saudi Arabia				Arabic	positive	تدوم	172710				1,597.57			23	9		12		9		14	77412				
2024-12-05	18:01	"""1733410906000_HrmS44eePdtpB8ahcAA-1ARnwyIA"""	https://twitter.com/AWQAF_KSA/statuses/1864686608504508834	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		"شاركت #الهيئة_العامة_للأوقاف، بورقة علمية، بعنوان ""التطوع الوقفي وأثره في تنمية المجتمع"" لاستعراض الجهود التطوعية، والأهداف الوقفية، التي تر ..."		https://pbs.twimg.com/media/GeCyldcXwBMP1zn.jpg	#الهيئة_العامة_للأوقاف;#كوب16_الرياض	"""https://x.com/AWQAF_KSA/status/1864686608504508834/photo/1"""	Saudi Arabia				Arabic	positive	العالمي للتطوع;الوقفي وأثره	172709				1,597.56			22	6		15	1	6		15	3393				
2024-12-05	17:30	"""1733409000000_eQvTbZZHMQrusl4slq9FOP9iLgMA"""	https://twitter.com/AWQAF_KSA/statuses/1864678614962459114	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		نسعد بمُتابعتكم لحسابات #الهيئة_العامة_للأوقاف في منصات التواصل الاجتماعي.⁩			#الهيئة_العامة_للأوقاف		Saudi Arabia				Arabic	positive	الاجتماعي.⁩	172707				1,597.54			29	3		16		3		26	3345242				
2024-12-04	11:00	"""1733299213000_iQ8wPANgmHwVOqYs5XGiWFQSF5gA"""	https://twitter.com/AWQAF_KSA/statuses/1864218135248667015	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		تدعوكم #الهيئة_العامة_للأوقاف لزيارة جناحها المُشارك في #مؤتمر_الزكاة_والضريبة_والجمارك. 🗓️ 5-4 ديسمبر 📍مركز الملك عبدالعزيز للمؤتمرات 📍(رقم ...		https://pbs.twimg.com/media/Gd8If27WAAAO_ww.jpg	#الهيئة_العامة_للأوقاف;#مؤتمر_الزكاة_والضريبة_والجمارك	"""https://ztc.sa/ar/Pages/default.aspx"";""https://x.com/AWQAF_KSA/status/1864218135248667015/photo/1"""	Saudi Arabia				Arabic	neutral		172707				1,597.54			10	2		6	1	2		7	2351				
2024-12-05	17:00	"""1733407213000_6YPANXniXgVgG3l3VL1yEQbX_pkA"""	https://twitter.com/AWQAF_KSA/statuses/1864671117966733625	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		التطوع في القطاع الوقفي يُعزز تحقيق #رؤية_السعودية_2030، ويُفعل مشاركة المجتمع، ويعظم الأثر الاجتماعي. https://t.co/7nK2WSryzq #اليوم_العالم ...		https://pbs.twimg.com/media/GeCkA20XMAAYrEH.jpg	#الهيئة_العامة_للأوقاف;#اليوم_العالمي_للتطوع;#رؤية_السعودية_2030	"""https://nvg.gov.sa/"";""https://x.com/AWQAF_KSA/status/1864671117966733625/photo/1"""	Saudi Arabia				Arabic	positive		172706				1,597.53			79	23		41	2	23		54	769976				
2024-11-28	23:38	"""1732826338000_A9m_ku0j_pDGrN8a91f0d1s_GggA"""	https://twitter.com/AWQAF_KSA/statuses/1862234754289996094	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Quote	الهيئة العامة للأوقاف	@awqaf_ksa		QT @TheDigitalSaudi: تعتز #الهيئة_العامة_للأوقاف بالحصول على المركز الثالث في تحدي الابتكار #Govjam2024، الذي يعزز من ثقافة الابتكار في تقدي ...			#govjam2024;#الهيئة_العامة_للأوقاف	"""https://twitter.com/thedigitalsaudi/status/1862233903337025906"";""https://x.com/TheDigitalSaudi/status/1862233903337025906/photo/1"""	Saudi Arabia				Arabic	positive	بمفهوم استدامة;تحدي	172669				1,597.19			7	2		3	1	2		4	3824				
2024-11-29	13:00	"""1732874422000_ISOiN92YoLt6h7r4z3NUKhNgRiwA"""	https://twitter.com/AWQAF_KSA/statuses/1862436432796594486	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		يحقق الوقف الخاص مصالح لذرية الواقف، تضمن بقاء المال ودوام الانتفاع به، والاستفادة منه واستثماره. #معلومة_وقفية #الهيئة_العامة_للأوقاف https ...		https://pbs.twimg.com/media/Gdi0DIZWMAAJUTE.jpg	#الهيئة_العامة_للأوقاف;#معلومة_وقفية	"""https://x.com/AWQAF_KSA/status/1862436432796594486/photo/1"""	Saudi Arabia				Arabic	neutral	الخاص مصالح;لذرية الواقف	172668				1,597.18			11	3		7		3		8	2824				
2024-12-01	17:00	"""1733061609000_FTpdC4Hzhmtm6FwpPR3Hw4VCnLsA"""	https://twitter.com/AWQAF_KSA/statuses/1863221553212584079	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		الهيئة_العامة_للأوقاف في شهر نوفمبر 2024.. شراكات استراتيجية، وتطوير مستمر، ونمو مستدام. https://t.co/glPnJSsfki		https://pbs.twimg.com/media/Gdt-H4WWEAAZ-J9.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1863221553212584079/photo/1"""	Saudi Arabia				Arabic	neutral		172665				1,597.15			17	6		10	1	6		10	3614				
2024-11-28	23:09	"""1732824540000_VdWzdQ9pEJbEfKtIa1BKbX5gRpQA"""	https://twitter.com/AWQAF_KSA/statuses/1862227210792259861	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		الهيئة_العامة_للأوقاف توقع مذكرة تفاهم مع المركز الوطني للنخيل والتمور، للتعاون في تفعيل وتطوير المزارع الوقفية المتعلقة بقطاع النخيل والتمو ...		https://pbs.twimg.com/media/Gdf1ofkXsAE7NUA.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1862227210792259861/photo/1"""	Saudi Arabia				Arabic	neutral	المتعلقة بقطاع;الوطني للنخيل;زراعية مبتكرة	172659				1,597.10			16	4		11		4		12	2785				
2024-11-26	18:56	"""1732636588000_mM6yh2i7lKHRLNbc0ZvInKghThIA"""	https://twitter.com/AWQAF_KSA/statuses/1861438883818262562	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Repost	الهيئة العامة للأوقاف	@awqaf_ksa		RT @EmadAlkharashi: #ميزانية_السعودية2025 تؤكد حرص القيادة الرشيدة على تبني سياسات مالية تسهم في تحقيق الـنمو الاقتصادي المستدام، و تعزيز مت ...			#ميزانية_السعودية2025	"""https://twitter.com/spagov/status/1861410760485704162"""	Saudi Arabia				Arabic	positive	الاقتصادي المستدام;المالي للمملكة	172651				1,597.02															
2024-11-26	15:00	"""1732622415000_ktvEmQbI9wTtFzbFs6VLHlwjHXUA"""	https://twitter.com/AWQAF_KSA/statuses/1861379440288129457	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		تهتم #الهيئة_العامة_للأوقاف بتحسين منظومة نظارة الهيئة وتعظيم أثرها، بما يحقق شرط الواقفين ويعزز من دورها في التنمية المستدامة. https://t.co ...		https://pbs.twimg.com/media/GdTyuEFXsAAG6_a.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1861379440288129457/photo/1"""	Saudi Arabia				Arabic	positive		172626				1,596.79			23	6	1	11	5	5		12	81815				
